Title,ID,Comment
boss51 (kkkk),anticsm,: 稍稍失落一下 但這會讓我想辦繼續辦卡看能得到多少額度><
boss51 (kkkk),ytls,: 如果想拉高富邦的額度，可以考慮辦尊御世界卡，一年後再剪卡
mewkiss (月夜下的淚),think999,: 哇 這麼難核卡哦，不知道家管會不會很難核卡，我想自己
mewkiss (月夜下的淚),think999,: 一張正卡 好怕不會過！
mewkiss (月夜下的淚),horusli,: 一直有人消毒有學貸沒關係，實際狀況就是學貸影響不小
mewkiss (月夜下的淚),mewkiss,: 版上的確也有人分享過有學貸但過卡的經驗，相較於那位版
mewkiss (月夜下的淚),mewkiss,: 友，我的年收較高，學貸較少，只能說富邦很神奇XD
mewkiss (月夜下的淚),STerry1986,: 我年收比你低，學貸比你高都過了......
mewkiss (月夜下的淚),amber0425,: 家管請拿夫妻合併報稅之扣憑，不必擔心。
mewkiss (月夜下的淚),a0913,: 學貸剩下3X 上周剛過...還是個小白
mewkiss (月夜下的淚),imshiaoching,: 我學貸還在緩衝期，上禮拜剛收到卡@@
mewkiss (月夜下的淚),timshow,: 學貸剩兩萬有體證明嗎 只怕聯徵那邊資料沒更新
mewkiss (月夜下的淚),MikaJ,: 有學貸過卡+1 但是本身有富邦戶頭 不知道有沒有影響
mewkiss (月夜下的淚),to35,: 學貸過卡+1，學貸是富邦辦的，本也有富邦戶頭，上禮拜收到卡
mewkiss (月夜下的淚),amo1126,: 學貸750K，月收40K...到職三個月過卡
mewkiss (月夜下的淚),shinuy,: 學貸700k，月收37k，到職兩個月過卡
mewkiss (月夜下的淚),ar33ar33,: 存款不夠吧
mewkiss (月夜下的淚),fyaoy,: 學貸600K，月收42K，到職兩個月沒過 =>要求聯徵資料備份
mewkiss (月夜下的淚),fyaoy,: =>給我卡 不給我聯徵資料...
mewkiss (月夜下的淚),tuliyung,: 感覺銀行業工作一定過欸
mewkiss (月夜下的淚),jay90482213,: 想辦看看，不知道有沒有機會過
mewkiss (月夜下的淚),puffy1990,: 你是直接去櫃檯辦嗎？還是網路？建議櫃檯親辦比較容易
mewkiss (月夜下的淚),puffy1990,: 過
mewkiss (月夜下的淚),kabor,: 去問為啥沒過吧!
mewkiss (月夜下的淚),podyroly,: 我學貸320k，年收360k，到職半年也是有過，額度50k
mewkiss (月夜下的淚),yaya,: 學貸過卡+1  當時到職10個月
mewkiss (月夜下的淚),mewkiss,: 倒是沒想過問為什麼，連照會電話也沒有
mewkiss (月夜下的淚),newborngirl,: 學貸過卡+1
mewkiss (月夜下的淚),Esvent,: 學貸400K還沒開始繳 剛開到職三個月的小白 今天過卡
mewkiss (月夜下的淚),bettyshinn,: 有漏繳過嗎 不然學貸只剩兩萬算好過的吧
mewkiss (月夜下的淚),loki1789,: 前年還是家管，用存款當證明申辦有過喔！
mewkiss (月夜下的淚),gnsheila,: 剛畢業富邦學貸只貸30k 附薪轉3個月核卡50k
valsione (技術人員),alex1973,": 江山代有才人出, 年收 5M 的神人出現了 ~~"
valsione (技術人員),Marytin,: 一定是科技業
valsione (技術人員),GenghisKhan,: 刷滿自動送
valsione (技術人員),cocoben,: 5000K...
valsione (技術人員),Nishino,: 外商主管
valsione (技術人員),valsione,: 真的是刷滿自動送  連帳單都還不用交就拿到了XD
mars1985 (╰|∵|╯),wei81120,:元大也真的頗妙的，有的客服說無法幫我查額度，有的客
mars1985 (╰|∵|╯),wei81120,:服卻又可以跟我說額度
mars1985 (╰|∵|╯),wei81120,:怎麼你內文寫元大樂遊？
mars1985 (╰|∵|╯),cookie12,:我也是瘋狂查詢進度 今天看到已核卡的畫面超感動!!
mars1985 (╰|∵|╯),myself3217,:年收財力修改一下，除非你的公司真的那麼血汗
mars1985 (╰|∵|╯),brucewin,:版上不知道單位的到底有多少人啊?
mars1985 (╰|∵|╯),brucewin,:把k當成一萬的我都覺得小學沒念好
mars1985 (╰|∵|╯),brucewin,:什麼是1kg? 什麼是1km ? 1kg=1000g  1km=1000m
mars1985 (╰|∵|╯),cookie12,:背面卡號沒遮到 發現只差3碼 哈哈
muse87131 (qwertyuiop對啦，有人考[),dozze,: 沒有。
muse87131 (qwertyuiop對啦，有人考[),yx35,: 阿阿泰文符咒怎麼會跑下去
muse87131 (qwertyuiop對啦，有人考[),itsok741223,: 還反饋咧! 繁體中文不會用嗎?
muse87131 (qwertyuiop對啦，有人考[),m58096,: 三樓撿到槍？
muse87131 (qwertyuiop對啦，有人考[),operatorm,: 窮邦首退鱒魚卡
muse87131 (qwertyuiop對啦，有人考[),operatorm,: 首推
muse87131 (qwertyuiop對啦，有人考[),iele,": 白金理財會員當然是去找理專幫你申請尊御世界卡啊,怎麼會辦"
muse87131 (qwertyuiop對啦，有人考[),iele,: 無限卡
muse87131 (qwertyuiop對啦，有人考[),tenghui,: 用錯了 反饋是指feedback 你要說的應該是返現rebate
muse87131 (qwertyuiop對啦，有人考[),tenghui,: 誤會了 看了一下樓主反饋沒用錯 請無視上面推文QQ
muse87131 (qwertyuiop對啦，有人考[),h7568413,: 財管應該是辦尊御吧 怎麼會是這張
muse87131 (qwertyuiop對啦，有人考[),pippen2002,: 我的玉山都財管多久?  沒人給我好卡!  爛!
muse87131 (qwertyuiop對啦，有人考[),yuenru,: 符咒讓你辦卡很順嗎
muse87131 (qwertyuiop對啦，有人考[),q0o0,: 我也覺得應該辦尊御
muse87131 (qwertyuiop對啦，有人考[),iele,: 首年免年費啊
muse87131 (qwertyuiop對啦，有人考[),q0o0,: 之後年刷36也不用年費
muse87131 (qwertyuiop對啦，有人考[),q0o0,: 買儲蓄險就好 哈哈
muse87131 (qwertyuiop對啦，有人考[),timsky,: 一年卡也不錯 恭喜
freeread (免費讀),griffick,: 不要
freeread (免費讀),future108,: 不要
freeread (免費讀),freeread,: why? Q_Q
freeread (免費讀),tinystudio,: HI讀姐
freeread (免費讀),freeread,: hi tiny您好:)
freeread (免費讀),monkey6,: 有市區停車嗎
freeread (免費讀),dd410504,: Why
freeread (免費讀),meiki,: 比玉山跟新光的還爛，有什麼好討論的
freeread (免費讀),Debian,: 可是瑞凡，推薦文只有六行是不是太少了一點。
freeread (免費讀),s850284,: 有市區停車。今年機場接送變接或送了QQ
freeread (免費讀),OwenCWC,: 富邦之前有版友貼文，今年機場接送權益沒變，還是一樣「
freeread (免費讀),OwenCWC,: 接送單程各一次」；只是從肯譯換成全鋒。
freeread (免費讀),OwenCWC,: https://i.imgur.com/vIcbwpx.jpg
freeread (免費讀),window77,: 討論少的卡只有2種原因 福利太差 或 門檻太高
freeread (免費讀),s850284,: 原來如此! 感謝0wen大! 那我就安心訂購了～
freeread (免費讀),CaptainWill,: 想要有討論度就是拿出牛肉啊 不是靠葉文
freeread (免費讀),griffick,: 還沒自刪？
uogyep (perfect),Go2,: 推！
uogyep (perfect),Padamnnow,: 太猛啦 推
uogyep (perfect),timsky,: .....
uogyep (perfect),yaosh,: 推
uogyep (perfect),snowgod,: 推
uogyep (perfect),qq917,: 推！
uogyep (perfect),jerki,: 謝解說：）
uogyep (perfect),MooonRiver,: 推
uogyep (perfect),lovelove55,: m(__ __)m
uogyep (perfect),sycsc,: 推...... 只有我覺得閱讀很吃力嗎QQ...
uogyep (perfect),sapphir,: 語句不太順暢…但還是感謝分享
uogyep (perfect),bigair888,: 有點語言不順，但還是看得懂的
uogyep (perfect),bennylu1212,: 推..用心
uogyep (perfect),operatorm,: 高手…
uogyep (perfect),hahaesprit,: 推個！很認真的看，還以為只有我看的很吃力
uogyep (perfect),gomile888,: 推好心分享
uogyep (perfect),bkidd,: 34歲這財力太威了
uogyep (perfect),uogyep,:  http://i.imgur.com/L6IwJtZ.jpg
uogyep (perfect),MatchaMAN,: 是做什麼副業啊.......
uogyep (perfect),bkidd,: 請問郵局500萬以上利率不是更低嗎？存到845萬有何特別意義
uogyep (perfect),bkidd,: 嗎？
uogyep (perfect),MatchaMAN,: 這讓我想到一個教電學的老師
uogyep (perfect),uogyep,: 一筆500萬才會低，分拆自然就不會。請稍等。
uogyep (perfect),uogyep,:  http://i.imgur.com/o0faOTM.jpg
uogyep (perfect),sapphir,: 太強了
uogyep (perfect),toddyeh,: 這種財力富邦沒調高額度...富邦搞什麼...
uogyep (perfect),joe110,: 強者！
uogyep (perfect),hahaesprit,": 是富邦尊""御""，把3M轉富邦開白金vip就可以辦了。恭喜"
uogyep (perfect),hahaesprit,: 入會！
uogyep (perfect),a774532087,: 最近卡版 神人輩出
uogyep (perfect),osc910397,: 這收入哪張卡辦不下來，推推
uogyep (perfect),Go2,: 只有帥啊
uogyep (perfect),a24573165,: 帥
uogyep (perfect),kai723kai,: 神～
uogyep (perfect),superbike,: 最近卡板都是年收3.5M以上的強者耶!
uogyep (perfect),CHWEDDING,: 神!
uogyep (perfect),drmfs01,: 強
uogyep (perfect),Belic,: 樓主可以考慮養台新財富無限。刷卡繳稅就pass
uogyep (perfect),Palladium,: 想不到這年頭還有人會放大額存款在郵局呀...
uogyep (perfect),Palladium,: 郵局每次抽號碼牌，排隊都排到天荒地老
uogyep (perfect),lantimes,: 好想交個朋友
uogyep (perfect),go1717,: 讚
uogyep (perfect),yungfup6,: 郵局放100萬的利息免扣所得稅~很好用的!!!
uogyep (perfect),sycsc,: 富邦不給辦尊御也沒主動調額，我可能會把錢全搬走...
uogyep (perfect),Palladium,: 對呀，所以正常大家郵局都放一百初頭而已
uogyep (perfect),Go2,: 郵局人真的好多....XD
uogyep (perfect),aaqazaaqaz,: 收入好厲害...富邦真不識貨 哈哈
uogyep (perfect),MooonRiver,: 郵局有這麼差嗎?我跟原po放差不多
uogyep (perfect),Go2,: 郵局不差 定存可以隨時解 但是人真的太多了
uogyep (perfect),Go2,: 所以我只有領發票跟新的線上業務上線的時候才會去郵局
uogyep (perfect),sycsc,": Go大平常都上ptt, 有事才上郵局(筆記)"
uogyep (perfect),a774532087,: Go大粉絲好多，推郵局方便
uogyep (perfect),wade690827,: 郵局真的夠慢..
uogyep (perfect),vbn22,: 郵局利率差 100萬活存利息免扣所得稅 100萬定存一樣扣
bbin (mimi),Flagellum,: 歸戶上限共兩次~~  一趟來回就沒了
bbin (mimi),laes62,: 前天用它的機場接送感覺沒永豐世界來的好 23-06單趟要加20
bbin (mimi),laes62,: 0 7人座要+300 還限刷卡3個月內才能用 這些永豐都不用
bbin (mimi),TZUYIC,: 尊御世界卡能免收夜間加成
bbin (mimi),Palladium,: 無限的附卡免年費!? 我的理專說尊御世界附卡要年費耶..
bbin (mimi),ytls,: 只有尊御世界附卡要年費，世界卡跟無限卡的附卡免年費
bbin (mimi),bbin,: 剛又打了一次客服詢問機場接送的權益，客服依舊是說正，附卡
bbin (mimi),bbin,: 分開計算，各有2次接送。刷卡36萬免年費，不含稅和公共事業
bbin (mimi),Starvilo,: 我問過理專，尊御卡年費可喬至5000以下
bbin (mimi),pippen2002,: 可惜永豐要新戶!我有一張5年以上卡....XD
opteron165 (虛幻),pockpock,: 富邦減掉所有卡再重辦無限卡應該就有50萬
opteron165 (虛幻),adaniel,: 現在還是有很多無限卡logo是在中間的!
opteron165 (虛幻),hamk5202,: 別擔心，富邦這個無限卡+世界卡是舊卡友幾乎一定過
opteron165 (虛幻),hamk5202,: 所以一定有額度比您低的，小弟我額度就是15萬
opteron165 (虛幻),losel,: 22歲 2000K 沒有不景氣 只有不爭氣
opteron165 (虛幻),yvonne10126,: 很好奇是哪方面的自由業
opteron165 (虛幻),cj86,: 不能跟你說的那方面
opteron165 (虛幻),weigang,": 唉.....只怪自己不爭氣!!!>""<"
formosasLee (Eagle),opteron165,":看起來更適合新光無限,機場接送一年有六次"
formosasLee (Eagle),opteron165,:而且停車每天是3小時(嘟嘟房跟永固) 年刷卡20萬免年費
formosasLee (Eagle),opteron165,":不過富邦上個月有一筆消費就可停,新光是前兩個月累積"
formosasLee (Eagle),opteron165,":滿1萬,但這門檻以無限卡來說也算滿容易達成,平均每個"
formosasLee (Eagle),opteron165,":月刷五千,還能多停信義傑士堡/新光摩天大樓/新光醫院"
formosasLee (Eagle),weron,:如果在北市的話，聯通比嘟嘟房和永固好停太多了
formosasLee (Eagle),roberthsu22,:辦台新三越世界或無限，月刷8千，可以享受雙品牌。
formosasLee (Eagle),Palladium,:怎不直接辦尊御世界？
formosasLee (Eagle),formosasLee,:尊御要理專推薦：（ 我再來研究一下新光無限。感覺不
formosasLee (Eagle),formosasLee,:錯。感謝分享
qwert999 (人生),maydaychi,:這張卡就停車好用阿，你辦一張自己用不到的優惠再來困擾
qwert999 (人生),Halfocean,:別只是衝高卡片等級，對自己沒用的卡辦下來還是沒用。
qwert999 (人生),TZUYIC,:額度是50萬元嗎？
qwert999 (人生),qwert999,:恩恩～這張是出國時會用，平時倒是…～額度50萬沒錯。
qwert999 (人生),kuo0425,:這張有停車+道路救援+免費PP卡
anatomy1 (          ),TZUYIC,:果然幫你提升額度了，30萬直升50萬，不錯～
anatomy1 (          ),tper8042,:請問定存多少呢?
anatomy1 (          ),Kino7272,:富邦有寫 基本額度50萬
anatomy1 (          ),Dalwin,:恭喜
lasting323 (徐棒棒),Dalwin,:恭喜！！^^
lasting323 (徐棒棒),pippen2002,:手上財產剛好高過無限卡的門檻      (有錢人！快拜!!!)
lasting323 (徐棒棒),bboy0720,:高級健身俱樂部???? 你是說三次試用嗎
lasting323 (徐棒棒),bboy0720,:要去可以約一下XD
FWade (FW小小),ilovedayuan,: 新辦卻已持有富邦卡？
FWade (FW小小),FWade,: 現在已持有沒錯啊0.0
FWade (FW小小),ilovedayuan,: 通常已持有是不含發文所申請的卡
FWade (FW小小),FWade,: 我了解你的意思
FWade (FW小小),yuan15,: FW大必推一個先XD
FWade (FW小小),Palladium,: 剛還GOOGLE了一下DHC是什麼...)掩面
FWade (FW小小),mac5566,: 我跟樓上一樣XD，沒買過DHC
FWade (FW小小),Go2,: 以前廣告很洗腦，27662000還記得他們電話
FWade (FW小小),jeff7553,: 哈哈  推
FWade (FW小小),FWade,: DHC化妝品通常都是女生比較常買 XD
FWade (FW小小),iwinxp,: 這張卡放在庫存多久啦！看看那晶片
FWade (FW小小),JFNfrog,: 去日本買應該比較便宜
FWade (FW小小),sapphir,: FE大，必推～
FWade (FW小小),DrunkInDream,: 這張m是新的吧，圖案好大好可怕…我是用j，配上我家
FWade (FW小小),DrunkInDream,: 每四個月就有人生日，滿好用的。
FWade (FW小小),DrunkInDream,: 加dhc line好友的話會更容易剁手指
FWade (FW小小),FWade,": 同意,十根手指頭都不夠剁XD"
FWade (FW小小),sapphir,: 哎呀，打錯了 囧rz  是FW大~
samkokoro (逃避),Kyosera,:花旗第一次核卡都會比較久一點(看運氣)
samkokoro (逃避),Kyosera,:之後當他們卡友後，核卡速度都會變快很多
samkokoro (逃避),jhc0723,:衝看看長榮鈦金卡，搞不好有機會。
samkokoro (逃避),samkokoro,:謝謝樓上兩位 明年我會再試看看^_^
Zickler (謝胖災難預言家),tiana0406,:可我不會在dhc購物 不就沒得用
Zickler (謝胖災難預言家),SU28,:最近才加辦台茂，冷凍中。在加辦這張會不會被打槍？
Zickler (謝胖災難預言家),SU28,:                         再
Zickler (謝胖災難預言家),nanahate,:心動了…可是不大買DHC
Zickler (謝胖災難預言家),nanahate,:我是舊戶，那如果只為了滿額禮刷划算嗎？
Zickler (謝胖災難預言家),nanahate,:2個時段各刷2萬有2000點，2000點可以折帳單嗎
Zickler (謝胖災難預言家),nanahate,:我富邦現有卡：財神、台茂，所以不大清楚富邦的點數怎用
ilikebimmer (老車的靈魂),moon0617,: 前期帳單，很清楚吧，很難懂？
ilikebimmer (老車的靈魂),theta45,: 你有閱讀障礙嗎
ilikebimmer (老車的靈魂),Spartaa,: 前期帳單，記得先登錄車號
ilikebimmer (老車的靈魂),aaaaa333576,: 很難懂嗎？
ilikebimmer (老車的靈魂),slchao,: 要打電話的上個月帳單滿6000
ilikebimmer (老車的靈魂),iamkai,: 道路救援還是推拖吊神卡
aknow (嘎嘎),hantulee,:大哥一年消費額多高..? 消費種類為何..? 富邦不定期有特
aknow (嘎嘎),hantulee,":別活動, 不太需要換掉."
aknow (嘎嘎),butkam,:富邦有活動不錯 但最高的只有0.5%
aknow (嘎嘎),hantulee,":富邦不一定是0,5%,去年富邦財神樂瘋趴最高100%回饋."
aknow (嘎嘎),osakajapan,:富邦之前666元的簽單活動我們家拿回720元刷卡金~~
aknow (嘎嘎),butkam,:我的意思是基本回饋率通常都是0.5%
aknow (嘎嘎),butkam,:很多還只有0.3%  但因為有好活動 所以值得留
aknow (嘎嘎),hantulee,":刷的金額不大,0.5%和0.3%差不了多少,要賺這些銀行福利,當"
aknow (嘎嘎),hantulee,:然靠大贈送期間使用卡.
aknow (嘎嘎),aknow,:那富邦財神悠遊鈦金如何? 看起來比較有用的是 catchplay ?
aknow (嘎嘎),hantulee,":你還是列出你花費在哪,一年消費額多高,大家才好建議."
aknow (嘎嘎),garrson,:這次的量販店10%靠鈦金回饋0.9%
aknow (嘎嘎),tokai,:若你主力選定現金回饋 也不用跟從別人玩哩程 这不用躊躇吧
aknow (嘎嘎),amozartea,:同學耶  原來你有八通....
aknow (嘎嘎),timj23,:我覺得富邦雖然爛 但是可以留一張年費門檻低的 因為富邦偶
aknow (嘎嘎),timj23,:而會有意想不到的活動 像最近的量販店10%
aknow (嘎嘎),hantulee,":我自己是留兩張,一張正卡,一張附卡,有時特殊活動其中一張"
aknow (嘎嘎),hantulee,:回饋較高我就刷那張.
aknow (嘎嘎),amozartea,:台企銀商旅鈦金可能不錯?
aknow (嘎嘎),xir,:如果突然需要道路救援的話，富邦算是不錯的了
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),Dalwin,:喔
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),tokyo176,:樓上噓什麼!
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),dearkoda,:這一篇文章值 8 Ptt幣
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),kay1212,: 樓下噓什麼!
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),Earl,:每人財務都不一樣，根本沒意義的討論
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),jubel,:我是富邦夢時代金卡  但我額度20萬
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),chilama,:...
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),iamhsg,:這篇存在的意義是什麼!
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),miniuser,:鈦金卡已經變平民化了...也許50K的額度也快出來了
tokyo176 (想要經濟的狂~~~￾ ￼ ￾),tuminghsin,:這篇存在的意義是什麼？
myadam (adam),mu123789,:你是他們的房貸戶嗎?
lchwee (eupara),Kino7272,:要大大快去廁所... 這不要大在這裡
lchwee (eupara),Kino7272,:都不先爬文的喔!!
lchwee (eupara),MerryMe,:卡板常常有洗文章的...
lchwee (eupara),pobynb,:大大..
lchwee (eupara),swordrainbow,:這裡洗文章會被噓爆
lchwee (eupara),horusli,:bye
lchwee (eupara),tokai,:貧乏
lchwee (eupara),iamhsg,:
lchwee (eupara),maydaychi,:看
lchwee (eupara),Eichi,:=.=a
lchwee (eupara),Yukkie,:......
legendbrian (傳說中的布萊恩),garrson,:只是網頁變豐富了，完全沒加新優惠阿
legendbrian (傳說中的布萊恩),garrson,:頂多海外2%唄...
legendbrian (傳說中的布萊恩),TZUYIC,:富邦真的很爛，刷卡金次期用不完就自動歸零，一看就沒興趣
legendbrian (傳說中的布萊恩),maydaychi,:連卡面都一樣阿 重新包裝都省了
legendbrian (傳說中的布萊恩),leo1123,:財神卡廢掉了
legendbrian (傳說中的布萊恩),bullce,:度蜜月剛好能賺到2% XD
legendbrian (傳說中的布萊恩),causewhat,:有每月回饋上限1000..另外請問目前海外回饋最多是這張嗎
legendbrian (傳說中的布萊恩),onebird,:我最在意的是三燔本家跟Wasabi的買一送一沒了
legendbrian (傳說中的布萊恩),hiroteru,:有不一樣啦，年所得降為50萬了..
legendbrian (傳說中的布萊恩),DUKEYANG,:年所得降對銀行端沒什麼差，重點是年消費多少才能免年費
legendbrian (傳說中的布萊恩),BERICHMAN,:護問有沒有人拿過他的登機箱，是四輪的耶，感覺還不賴
legendbrian (傳說中的布萊恩),BERICHMAN,:請
arashivivian (小淩等嵐回歸),jack12872,: 有登有推，謝謝
arashivivian (小淩等嵐回歸),thoms,: 謝謝提醒
arashivivian (小淩等嵐回歸),Ken52039,: AP永豐魔獸刷完的替代方案
arashivivian (小淩等嵐回歸),a6444long,: 有登有推
arashivivian (小淩等嵐回歸),yuenru,: 謝謝提醒
arashivivian (小淩等嵐回歸),ABSURDISMM,: 有登有推，感謝
arashivivian (小淩等嵐回歸),disasterD,: 感謝提醒
arashivivian (小淩等嵐回歸),neobasara,: 有登有推
arashivivian (小淩等嵐回歸),Smily79,: 拿來綁橘支7-11繳水電可以嗎
arashivivian (小淩等嵐回歸),SK3,: 謝謝提醒
arashivivian (小淩等嵐回歸),aqqa0416,: 有登有推
arashivivian (小淩等嵐回歸),docsis,: 已登
arashivivian (小淩等嵐回歸),docsis,: 看了一下應該是每月20都要登錄
arashivivian (小淩等嵐回歸),docsis,: 有刷的注意一下
arashivivian (小淩等嵐回歸),loneloneago,: 已登 謝謝
arashivivian (小淩等嵐回歸),gausong,: 請問這個會不會很容易額滿？
arashivivian (小淩等嵐回歸),zeroxx,: 已登，謝謝
arashivivian (小淩等嵐回歸),gray2000,: 謝謝提醒
arashivivian (小淩等嵐回歸),arashivivian,:  https://i.imgur.com/VC91Q1M.jpg
arashivivian (小淩等嵐回歸),noellasji494,: 謝謝提醒
arashivivian (小淩等嵐回歸),arashivivian,: 我覺得是不難登，畢竟回饋的是momo幣，有的人就喜
arashivivian (小淩等嵐回歸),arashivivian,: 歡現金，不過對於每個月到了20號後，回饋上限刷的
arashivivian (小淩等嵐回歸),arashivivian,: 差不多了的我來說，多一張5%還是堪用
arashivivian (小淩等嵐回歸),miniko0201,: 沒登到，額滿
arashivivian (小淩等嵐回歸),arashivivian,: 結果馬上滿？不過活整整一天還是Ok吧
arashivivian (小淩等嵐回歸),ni830720,: +1 真的很多刷滿了 還好有登錄這張
arashivivian (小淩等嵐回歸),starchiang,: PO在這邊還能活一天也厲害了。嚴格講是活8小時
arashivivian (小淩等嵐回歸),starchiang,: 以前是活好幾天都沒滿
arashivivian (小淩等嵐回歸),mercury99986,: 讚
arashivivian (小淩等嵐回歸),cestirene,: 請問當月行動支付刷momo卡幾號會入購物金
arashivivian (小淩等嵐回歸),pippen2002,: Mono幣？能用嗎？
arashivivian (小淩等嵐回歸),smalleyesjun,: 1/31刷行動支付，2/3有入帳基本的1%
arashivivian (小淩等嵐回歸),cestirene,: 先入帳基本1% 請問那剩餘的4%何時入帳
buniro (愛怡),a7294,: costco卡還是沒有消息
buniro (愛怡),sidochic,: 加碼的2%回饋是隔2個月才會入點嗎?
buniro (愛怡),owenxeve,: 限量5000名，富邦不愧是金控獲利王
buniro (愛怡),nigeltw,: 很少登錄富邦的活動，請問是額滿關閉，有登錄成功就
buniro (愛怡),nigeltw,: 有嗎？
buniro (愛怡),Kazamatsuri,: 對 跟聯邦的邏輯一樣
buniro (愛怡),nigeltw,: 謝謝！
buniro (愛怡),loneloneago,: 已登錄 謝謝
buniro (愛怡),seekor,: 有PX Pay耶，已登錄 感恩
buniro (愛怡),jpdakwind,: 這個小額支付平台可以認列消費嗎？
buniro (愛怡),pippen2002,: 獲利王?? 我看她明年要發1.2還是0.8現金股息?
buniro (愛怡),Kazamatsuri,: 加碼2% MOMO幣應該都會有 原本的1% Momo幣就要看原
buniro (愛怡),Kazamatsuri,: 卡認定的方式了吧？
buniro (愛怡),bernicefaye,: 已登錄，感謝
buniro (愛怡),asd882266547,: momo幣使用範圍比較受限，要一直一直消費
youngwe0803 (夢想世界_小包),locao1120w,: 回分行換卡吧
youngwe0803 (夢想世界_小包),NoWashingID,: 上禮拜也是凌晨(睡夢中)被登入momo帳號，直接刷momo
youngwe0803 (夢想世界_小包),NoWashingID,: 卡，過了兩個小時左右才發現有盜刷。
youngwe0803 (夢想世界_小包),michaellai,: 你這連手機都被駭進去了（簡訊分類），如果不是身邊
youngwe0803 (夢想世界_小包),michaellai,: 的人那問題頗嚴重…
youngwe0803 (夢想世界_小包),auction88,: 沒遇過手機沒otp  倒是很多email延遲很久才收到
youngwe0803 (夢想世界_小包),auction88,: 新裝置登錄momo，momo也會用otp 傳到會員註冊電話
youngwe0803 (夢想世界_小包),auction88,: https://i.imgur.com/eLWwYmX.jpg
youngwe0803 (夢想世界_小包),auction88,: 所以是怎麼被登錄momo會員盜刷 這實在蠻怪異的
youngwe0803 (夢想世界_小包),kkkk1234,: 都沒看到簡訊幾乎可以確定是有病毒吧
youngwe0803 (夢想世界_小包),alex1973,: 如果你的描述都是正確的，那幾乎代表你的手機中了
youngwe0803 (夢想世界_小包),alex1973,: 木馬，要不然就是身邊有人能碰到你手機，他做的，
youngwe0803 (夢想世界_小包),alex1973,: 自己想辦法解決吧，不然換了卡盜刷還是不會停
youngwe0803 (夢想世界_小包),plunk55,: momo刷卡好像都不會驗證
youngwe0803 (夢想世界_小包),plunk55,: 剛用國泰刷pchome也沒驗證
youngwe0803 (夢想世界_小包),SHENG2014,: OTP 被開啟且被丟到垃圾桶？這是什麼意思
youngwe0803 (夢想世界_小包),nwii,: P家mo驗證  好像是隨機   有錯請指正
youngwe0803 (夢想世界_小包),youngwe0803,: 謝謝各位關心，客服已經協助換發卡片了，也已經更
youngwe0803 (夢想世界_小包),youngwe0803,: 改密碼了，現在momo要登入會員也有多了一道手續
youngwe0803 (夢想世界_小包),youngwe0803,: 而且momo已經將遊戲點數卡下架了
youngwe0803 (夢想世界_小包),youngwe0803,: OTP被開啟是指EMAIL也被盜用了，讀取完就將信件丟
youngwe0803 (夢想世界_小包),youngwe0803,: 掉垃圾桶
youngwe0803 (夢想世界_小包),youngwe0803,: 手機沒有被其他人接觸，應該也沒有中木馬程式，家人
youngwe0803 (夢想世界_小包),youngwe0803,: 的帳號也有用我的手機登入，但是只有我的被盜用
youngwe0803 (夢想世界_小包),youngwe0803,: 不是手機被駭入是EMAIL被盜用
youngwe0803 (夢想世界_小包),flypenguin,: mail 現在都有兩步驗證，去打開吧。比較不好盜。
youngwe0803 (夢想世界_小包),juiping,: MOMO聽到你的聲音 現在網頁版每次登入都要驗證了
youngwe0803 (夢想世界_小包),juiping,: 雖然比較安全，但也太麻煩了吧！
youngwe0803 (夢想世界_小包),tsaigi,: 哪家銀行OTP不傳簡訊的？
z5582143 (KaTsura),shaoten7,: 你如果是momo號碼錯就找momo啊 不是同個集團都隨便
z5582143 (KaTsura),shaoten7,: 找個子公司就能全改啦… 信用卡的很難錯吧
z5582143 (KaTsura),mx5021,: 改momo綁定的手機號碼不行嗎？ 基本資料那裡 不然
z5582143 (KaTsura),mx5021,: 就電話客服
z5582143 (KaTsura),qwerty754892,:  下方有個02的客服電話打過了？
z5582143 (KaTsura),mx5021,: 而且通常申請時不是都會otp確認申請手機資料嗎？
z5582143 (KaTsura),hototogisu,: 猜富邦網路銀行的個人服務-我的個人資料 還是錯的..
z5582143 (KaTsura),tonyian,: 富邦至少有兩組電話號碼在他們資料庫，一個單純otp
z5582143 (KaTsura),tonyian,: 的，跟帳戶轉帳otp的是不同電話，我之前也是撞到問
z5582143 (KaTsura),tonyian,: 題才知道，不知道你這個是不是又是富邦的傑作，不
z5582143 (KaTsura),tonyian,: 知道用了哪個另外電話紀錄
z5582143 (KaTsura),jinzong,: 用你momo卡申請的正確手機號碼，去申請新的momo購物
z5582143 (KaTsura),jinzong,: 帳號就可以了
z5582143 (KaTsura),arl616,: 沒綁定一樣可以用 你就刷卡時 輸入momo卡號就好
z5582143 (KaTsura),arl616,: 綁定只是方便你以後不用一直輸入吧?
